STATION,NAME,DATE,PRCP,SNOW,TMAX,TMIN
USW00054769,"PLYMOUTH MUNICIPAL AIRPORT, MA US",2/7/15,0,,28,14
USW00054769,"PLYMOUTH MUNICIPAL AIRPORT, MA US",2/8/15,0.23,,34,22
USW00054769,"PLYMOUTH MUNICIPAL AIRPORT, MA US",2/9/15,0.21,,32,31
USW00054769,"PLYMOUTH MUNICIPAL AIRPORT, MA US",2/10/15,0,,32,27
USW00054769,"PLYMOUTH MUNICIPAL AIRPORT, MA US",2/11/15,0,,31,20
USW00054769,"PLYMOUTH MUNICIPAL AIRPORT, MA US",2/12/15,0,,30,16
USW00054769,"PLYMOUTH MUNICIPAL AIRPORT, MA US",2/13/15,0,,23,-3
USW00054769,"PLYMOUTH MUNICIPAL AIRPORT, MA US",2/14/15,0.24,,30,-11
USW00054769,"PLYMOUTH MUNICIPAL AIRPORT, MA US",2/15/15,0.17,,26,-1
USW00054769,"PLYMOUTH MUNICIPAL AIRPORT, MA US",2/16/15,0,,19,-4
USW00054769,"PLYMOUTH MUNICIPAL AIRPORT, MA US",2/17/15,0.02,,23,8
USW00054769,"PLYMOUTH MUNICIPAL AIRPORT, MA US",2/18/15,0,,30,7
USW00054769,"PLYMOUTH MUNICIPAL AIRPORT, MA US",2/19/15,0.04,,27,8
USW00054769,"PLYMOUTH MUNICIPAL AIRPORT, MA US",2/20/15,0,,17,2
USW00054769,"PLYMOUTH MUNICIPAL AIRPORT, MA US",2/21/15,0.11,,37,-12
USW00054769,"PLYMOUTH MUNICIPAL AIRPORT, MA US",2/22/15,0.37,,38,30
USW00054769,"PLYMOUTH MUNICIPAL AIRPORT, MA US",2/23/15,0,,31,5
USW00054769,"PLYMOUTH MUNICIPAL AIRPORT, MA US",2/24/15,0,,20,-10
USW00054769,"PLYMOUTH MUNICIPAL AIRPORT, MA US",2/25/15,0.1,,33,11
USW00054769,"PLYMOUTH MUNICIPAL AIRPORT, MA US",2/26/15,0.05,,25,14
USW00054769,"PLYMOUTH MUNICIPAL AIRPORT, MA US",2/27/15,0,,27,0
USW00054769,"PLYMOUTH MUNICIPAL AIRPORT, MA US",2/28/15,0,,28,-5
US1MAPL0012,"EAST BRIDGEWATER 1.7 WNW, MA US",2/1/15,0,,,
US1MAPL0012,"EAST BRIDGEWATER 1.7 WNW, MA US",2/2/15,0.23,3,,
US1MAPL0012,"EAST BRIDGEWATER 1.7 WNW, MA US",2/3/15,0.81,8.5,,
US1MAPL0012,"EAST BRIDGEWATER 1.7 WNW, MA US",2/4/15,0,,,
US1MAPL0012,"EAST BRIDGEWATER 1.7 WNW, MA US",2/5/15,0,,,
US1MAPL0012,"EAST BRIDGEWATER 1.7 WNW, MA US",2/6/15,0.01,1.5,,
US1MAPL0012,"EAST BRIDGEWATER 1.7 WNW, MA US",2/7/15,0,,,
US1MAPL0012,"EAST BRIDGEWATER 1.7 WNW, MA US",2/8/15,0.26,3,,
US1MAPL0012,"EAST BRIDGEWATER 1.7 WNW, MA US",2/9/15,0.41,5.5,,
US1MAPL0012,"EAST BRIDGEWATER 1.7 WNW, MA US",2/10/15,0.55,8.5,,
US1MAPL0012,"EAST BRIDGEWATER 1.7 WNW, MA US",2/11/15,0,,,
US1MAPL0012,"EAST BRIDGEWATER 1.7 WNW, MA US",2/12/15,0.01,0.5,,
US1MAPL0012,"EAST BRIDGEWATER 1.7 WNW, MA US",2/13/15,0,,,
US1MAPL0012,"EAST BRIDGEWATER 1.7 WNW, MA US",2/14/15,0,,,
US1MAPL0012,"EAST BRIDGEWATER 1.7 WNW, MA US",2/15/15,0.59,12,,
US1MAPL0012,"EAST BRIDGEWATER 1.7 WNW, MA US",2/16/15,0.08,9,,
US1MAPL0012,"EAST BRIDGEWATER 1.7 WNW, MA US",2/17/15,0,,,
US1MAPL0012,"EAST BRIDGEWATER 1.7 WNW, MA US",2/18/15,0.06,3,,
US1MAPL0012,"EAST BRIDGEWATER 1.7 WNW, MA US",2/19/15,0.1,2.5,,
US1MAPL0012,"EAST BRIDGEWATER 1.7 WNW, MA US",2/20/15,0,,,
US1MAPL0012,"EAST BRIDGEWATER 1.7 WNW, MA US",2/21/15,0,,,
US1MAPL0012,"EAST BRIDGEWATER 1.7 WNW, MA US",2/22/15,0.5,,,
US1MAPL0012,"EAST BRIDGEWATER 1.7 WNW, MA US",2/23/15,0.11,1,,
US1MAPL0012,"EAST BRIDGEWATER 1.7 WNW, MA US",2/24/15,0,,,
US1MAPL0012,"EAST BRIDGEWATER 1.7 WNW, MA US",2/25/15,0.09,2.5,,
US1MAPL0012,"EAST BRIDGEWATER 1.7 WNW, MA US",2/26/15,0,,,
US1MAPL0012,"EAST BRIDGEWATER 1.7 WNW, MA US",2/27/15,0.02,0.5,,
US1MAPL0012,"EAST BRIDGEWATER 1.7 WNW, MA US",2/28/15,0,,,
US1MAPL0015,"ABINGTON 1.2 NNE, MA US",2/1/15,0,0,,
US1MAPL0015,"ABINGTON 1.2 NNE, MA US",2/2/15,0.37,3.5,,
US1MAPL0015,"ABINGTON 1.2 NNE, MA US",2/3/15,0.96,10.6,,
US1MAPL0015,"ABINGTON 1.2 NNE, MA US",2/4/15,0,,,
US1MAPL0015,"ABINGTON 1.2 NNE, MA US",2/5/15,0,,,
US1MAPL0015,"ABINGTON 1.2 NNE, MA US",2/6/15,0.04,,,
US1MAPL0015,"ABINGTON 1.2 NNE, MA US",2/7/15,0,,,
US1MAPL0015,"ABINGTON 1.2 NNE, MA US",2/8/15,0.26,3,,
US1MAPL0015,"ABINGTON 1.2 NNE, MA US",2/9/15,0.79,7.8,,
US1MAPL0015,"ABINGTON 1.2 NNE, MA US",2/10/15,0.78,6.5,,
US1MAPL0015,"ABINGTON 1.2 NNE, MA US",2/11/15,0,,,
US1MAPL0015,"ABINGTON 1.2 NNE, MA US",2/12/15,0.04,0.5,,
US1MAPL0015,"ABINGTON 1.2 NNE, MA US",2/13/15,0.01,0.2,,
US1MAPL0015,"ABINGTON 1.2 NNE, MA US",2/14/15,0,,,
US1MAPL0015,"ABINGTON 1.2 NNE, MA US",2/15/15,0.85,9.7,,
US1MAPL0015,"ABINGTON 1.2 NNE, MA US",2/16/15,0.14,2.6,,
US1MAPL0015,"ABINGTON 1.2 NNE, MA US",2/17/15,0,0,,
US1MAPL0015,"ABINGTON 1.2 NNE, MA US",2/18/15,0.04,1.7,,
US1MAPL0015,"ABINGTON 1.2 NNE, MA US",2/19/15,0.05,1.3,,
US1MAPL0015,"ABINGTON 1.2 NNE, MA US",2/20/15,0,0,,
US1MAPL0015,"ABINGTON 1.2 NNE, MA US",2/21/15,0,0,,
US1MAPL0015,"ABINGTON 1.2 NNE, MA US",2/22/15,0.04,0.7,,
US1MAPL0015,"ABINGTON 1.2 NNE, MA US",2/23/15,0,0,,
US1MAPL0015,"ABINGTON 1.2 NNE, MA US",2/24/15,0,0,,
US1MAPL0015,"ABINGTON 1.2 NNE, MA US",2/25/15,0.08,2.2,,
US1MAPL0015,"ABINGTON 1.2 NNE, MA US",2/26/15,0,,,
US1MAPL0015,"ABINGTON 1.2 NNE, MA US",2/27/15,0.05,0.8,,
US1MAPL0015,"ABINGTON 1.2 NNE, MA US",2/28/15,0,,,
US1MAES0008,"MARBLEHEAD 0.8 SW, MA US",2/1/15,0,0,,
US1MAES0008,"MARBLEHEAD 0.8 SW, MA US",2/2/15,0.4,6,,
US1MAES0008,"MARBLEHEAD 0.8 SW, MA US",2/3/15,0.65,11,,
US1MAES0008,"MARBLEHEAD 0.8 SW, MA US",2/4/15,0,0,,
US1MAES0008,"MARBLEHEAD 0.8 SW, MA US",2/5/15,0.04,0.3,,
US1MAES0008,"MARBLEHEAD 0.8 SW, MA US",2/6/15,0.01,0.2,,
US1MAES0008,"MARBLEHEAD 0.8 SW, MA US",2/7/15,0,0,,
US1MAES0008,"MARBLEHEAD 0.8 SW, MA US",2/8/15,0.27,4.3,,
US1MAES0008,"MARBLEHEAD 0.8 SW, MA US",2/9/15,0.4,8,,
US1MAES0008,"MARBLEHEAD 0.8 SW, MA US",2/10/15,0.43,7,,
US1MAES0008,"MARBLEHEAD 0.8 SW, MA US",2/11/15,0,0.2,,
US1MAES0008,"MARBLEHEAD 0.8 SW, MA US",2/12/15,0,0.2,,
US1MAES0008,"MARBLEHEAD 0.8 SW, MA US",2/13/15,0.05,1.6,,
US1MAES0008,"MARBLEHEAD 0.8 SW, MA US",2/14/15,0,0,,
US1MAES0008,"MARBLEHEAD 0.8 SW, MA US",2/17/15,0,0,,
US1MAES0008,"MARBLEHEAD 0.8 SW, MA US",2/18/15,0.01,0.3,,
US1MAES0008,"MARBLEHEAD 0.8 SW, MA US",2/19/15,0.09,2,,
US1MAES0008,"MARBLEHEAD 0.8 SW, MA US",2/20/15,0,0.2,,
US1MAES0008,"MARBLEHEAD 0.8 SW, MA US",2/21/15,0,0,,
US1MAES0008,"MARBLEHEAD 0.8 SW, MA US",2/22/15,0.24,1.4,,
US1MAES0008,"MARBLEHEAD 0.8 SW, MA US",2/23/15,0,0,,
US1MAES0008,"MARBLEHEAD 0.8 SW, MA US",2/24/15,0,0,,
US1MAES0008,"MARBLEHEAD 0.8 SW, MA US",2/25/15,0.11,2.5,,
US1MAES0008,"MARBLEHEAD 0.8 SW, MA US",2/26/15,0,0,,
US1MAES0008,"MARBLEHEAD 0.8 SW, MA US",2/27/15,0.01,0.2,,
US1MAES0008,"MARBLEHEAD 0.8 SW, MA US",2/28/15,0,0,,
USC00192107,"EAST BRIMFIELD LAKE, MA US",2/1/15,0,0,20,2
USC00192107,"EAST BRIMFIELD LAKE, MA US",2/2/15,,,32,4
USC00192107,"EAST BRIMFIELD LAKE, MA US",2/3/15,,11,31,-8
USC00192107,"EAST BRIMFIELD LAKE, MA US",2/4/15,0,0,32,-9
USC00192107,"EAST BRIMFIELD LAKE, MA US",2/5/15,0.13,2,34,3
USC00192107,"EAST BRIMFIELD LAKE, MA US",2/6/15,0.14,4,28,-7
USC00192107,"EAST BRIMFIELD LAKE, MA US",2/7/15,0,0,21,1
USC00192107,"EAST BRIMFIELD LAKE, MA US",2/8/15,,,26,20
USC00192107,"EAST BRIMFIELD LAKE, MA US",2/9/15,,6,26,13
USC00192107,"EAST BRIMFIELD LAKE, MA US",2/10/15,0.52,6,19,14
USC00192107,"EAST BRIMFIELD LAKE, MA US",2/11/15,0,0,32,1
USC00192107,"EAST BRIMFIELD LAKE, MA US",2/12/15,0,0,23,2
USC00192107,"EAST BRIMFIELD LAKE, MA US",2/13/15,0.02,1,30,-1
USC00192107,"EAST BRIMFIELD LAKE, MA US",2/14/15,0,0,16,-8
USC00192107,"EAST BRIMFIELD LAKE, MA US",2/15/15,0.3,4,25,-6
USC00192107,"EAST BRIMFIELD LAKE, MA US",2/16/15,0.02,0.5,15,-6
USC00192107,"EAST BRIMFIELD LAKE, MA US",2/17/15,0,0,20,-6
USC00192107,"EAST BRIMFIELD LAKE, MA US",2/18/15,0,0,22,-9
USC00192107,"EAST BRIMFIELD LAKE, MA US",2/19/15,0.02,0.5,29,-6
USC00192107,"EAST BRIMFIELD LAKE, MA US",2/20/15,0,0,19,-2
USC00192107,"EAST BRIMFIELD LAKE, MA US",2/21/15,0,0,24,-15
USC00192107,"EAST BRIMFIELD LAKE, MA US",2/22/15,0.5,6,34,23
USC00192107,"EAST BRIMFIELD LAKE, MA US",2/23/15,0,0,37,14
USC00192107,"EAST BRIMFIELD LAKE, MA US",2/24/15,0,0,14,-14
USC00192107,"EAST BRIMFIELD LAKE, MA US",2/25/15,0,0,17,-13
USC00192107,"EAST BRIMFIELD LAKE, MA US",2/26/15,0,0,31,4
USC00192107,"EAST BRIMFIELD LAKE, MA US",2/27/15,0,0,23,-1
USC00192107,"EAST BRIMFIELD LAKE, MA US",2/28/15,0,0,29,-4
US1MADK0005,"WEST TISBURY 2.9 N, MA US",2/1/15,0,0,,
US1MADK0005,"WEST TISBURY 2.9 N, MA US",2/2/15,1.2,1,,
US1MADK0005,"WEST TISBURY 2.9 N, MA US",2/3/15,0.62,1,,
US1MADK0005,"WEST TISBURY 2.9 N, MA US",2/4/15,0,0,,
US1MADK0005,"WEST TISBURY 2.9 N, MA US",2/5/15,0,0,,
US1MADK0005,"WEST TISBURY 2.9 N, MA US",2/6/15,0,,,
US1MADK0005,"WEST TISBURY 2.9 N, MA US",2/7/15,0,,,
US1MADK0005,"WEST TISBURY 2.9 N, MA US",2/8/15,0.07,0.7,,
US1MADK0005,"WEST TISBURY 2.9 N, MA US",2/9/15,0.18,0.4,,
US1MADK0005,"WEST TISBURY 2.9 N, MA US",2/10/15,0.06,0.2,,
US1MADK0005,"WEST TISBURY 2.9 N, MA US",2/11/15,0,0,,
US1MADK0005,"WEST TISBURY 2.9 N, MA US",2/13/15,0.05,0.3,,
US1MADK0005,"WEST TISBURY 2.9 N, MA US",2/19/15,0.06,1.2,,
US1MADK0005,"WEST TISBURY 2.9 N, MA US",2/20/15,0.02,0.1,,
US1MADK0005,"WEST TISBURY 2.9 N, MA US",2/22/15,0.78,0,,
US1MADK0005,"WEST TISBURY 2.9 N, MA US",2/23/15,0.17,0,,
US1MADK0005,"WEST TISBURY 2.9 N, MA US",2/24/15,0,0,,
US1MADK0005,"WEST TISBURY 2.9 N, MA US",2/25/15,0.27,3.7,,
US1MADK0005,"WEST TISBURY 2.9 N, MA US",2/26/15,0,0,,
US1MADK0005,"WEST TISBURY 2.9 N, MA US",2/27/15,0.07,1.2,,
US1MADK0005,"WEST TISBURY 2.9 N, MA US",2/28/15,0,0,,
US1MAES0003,"HAVERHILL 3.6 WNW, MA US",2/1/15,0,0,,
US1MAES0003,"HAVERHILL 3.6 WNW, MA US",2/4/15,0,0,,
US1MAES0003,"HAVERHILL 3.6 WNW, MA US",2/5/15,0.28,3,,
US1MAES0003,"HAVERHILL 3.6 WNW, MA US",2/6/15,0.08,1,,
US1MAES0003,"HAVERHILL 3.6 WNW, MA US",2/7/15,0,0,,
US1MAES0003,"HAVERHILL 3.6 WNW, MA US",2/8/15,0.29,3.5,,
US1MAES0003,"HAVERHILL 3.6 WNW, MA US",2/11/15,0,0,,
US1MAES0003,"HAVERHILL 3.6 WNW, MA US",2/12/15,0,0,,
US1MAES0003,"HAVERHILL 3.6 WNW, MA US",2/13/15,0.06,2,,
US1MAES0003,"HAVERHILL 3.6 WNW, MA US",2/14/15,0,0,,
US1MAES0003,"HAVERHILL 3.6 WNW, MA US",2/15/15,0.61,9,,
US1MAES0003,"HAVERHILL 3.6 WNW, MA US",2/16/15,0.04,1,,
US1MAES0003,"HAVERHILL 3.6 WNW, MA US",2/17/15,0,0,,
US1MAES0003,"HAVERHILL 3.6 WNW, MA US",2/18/15,0,0,,
US1MAES0003,"HAVERHILL 3.6 WNW, MA US",2/19/15,0.07,1.5,,
US1MAES0003,"HAVERHILL 3.6 WNW, MA US",2/20/15,0.03,0.5,,
US1MAES0003,"HAVERHILL 3.6 WNW, MA US",2/21/15,0,0,,
US1MAES0003,"HAVERHILL 3.6 WNW, MA US",2/22/15,0.25,3,,
US1MAES0003,"HAVERHILL 3.6 WNW, MA US",2/23/15,0,0,,
US1MAES0003,"HAVERHILL 3.6 WNW, MA US",2/24/15,0,0,,
US1MAES0003,"HAVERHILL 3.6 WNW, MA US",2/25/15,0.01,0.1,,
US1MAES0003,"HAVERHILL 3.6 WNW, MA US",2/26/15,0,0,,
US1MAES0003,"HAVERHILL 3.6 WNW, MA US",2/27/15,0,0,,
US1MAES0003,"HAVERHILL 3.6 WNW, MA US",2/28/15,0,0,,
USW00004780,"FITCHBURG MUNICIPAL AIRPORT, MA US",2/1/15,0,,30,-2
USW00004780,"FITCHBURG MUNICIPAL AIRPORT, MA US",2/2/15,0.76,,16,10
USW00004780,"FITCHBURG MUNICIPAL AIRPORT, MA US",2/3/15,0,,22,-4
USW00004780,"FITCHBURG MUNICIPAL AIRPORT, MA US",2/4/15,0.05,,38,-4
USW00004780,"FITCHBURG MUNICIPAL AIRPORT, MA US",2/5/15,0.13,,35,4
USW00004780,"FITCHBURG MUNICIPAL AIRPORT, MA US",2/6/15,0,,21,-11
USW00004780,"FITCHBURG MUNICIPAL AIRPORT, MA US",2/7/15,0.01,,28,18
USW00004780,"FITCHBURG MUNICIPAL AIRPORT, MA US",2/8/15,0.37,,26,12
USW00004780,"FITCHBURG MUNICIPAL AIRPORT, MA US",2/9/15,0.29,,17,13
USW00004780,"FITCHBURG MUNICIPAL AIRPORT, MA US",2/10/15,0,,33,9
USW00004780,"FITCHBURG MUNICIPAL AIRPORT, MA US",2/11/15,0,,25,3
USW00004780,"FITCHBURG MUNICIPAL AIRPORT, MA US",2/12/15,0.02,,28,4
USW00004780,"FITCHBURG MUNICIPAL AIRPORT, MA US",2/13/15,0,,18,-2
USW00004780,"FITCHBURG MUNICIPAL AIRPORT, MA US",2/14/15,0.2,,20,-9
USW00004780,"FITCHBURG MUNICIPAL AIRPORT, MA US",2/15/15,0.18,,20,-4
USW00004780,"FITCHBURG MUNICIPAL AIRPORT, MA US",2/16/15,0.01,,18,-5
USW00004780,"FITCHBURG MUNICIPAL AIRPORT, MA US",2/17/15,0.02,,24,5
USW00004780,"FITCHBURG MUNICIPAL AIRPORT, MA US",2/18/15,0.05,,30,-6
USW00004780,"FITCHBURG MUNICIPAL AIRPORT, MA US",2/19/15,0,,25,-2
USW00004780,"FITCHBURG MUNICIPAL AIRPORT, MA US",2/20/15,0,,18,2
USW00004780,"FITCHBURG MUNICIPAL AIRPORT, MA US",2/21/15,0.17,,32,-14
USW00004780,"FITCHBURG MUNICIPAL AIRPORT, MA US",2/22/15,0.03,,41,21
USW00004780,"FITCHBURG MUNICIPAL AIRPORT, MA US",2/23/15,0,,31,-5
USW00004780,"FITCHBURG MUNICIPAL AIRPORT, MA US",2/24/15,0,,20,-15
USW00004780,"FITCHBURG MUNICIPAL AIRPORT, MA US",2/25/15,0,,33,4
USW00004780,"FITCHBURG MUNICIPAL AIRPORT, MA US",2/26/15,0,,25,13
USW00004780,"FITCHBURG MUNICIPAL AIRPORT, MA US",2/27/15,0,,26,2
USW00004780,"FITCHBURG MUNICIPAL AIRPORT, MA US",2/28/15,0,,31,-1
US1MADK0004,"EDGARTOWN 2.6 NW, MA US",2/10/15,0.12,,,
US1MAES0002,"BEVERLY 2.8 NW, MA US",2/1/15,0,0,,
US1MAES0002,"BEVERLY 2.8 NW, MA US",2/2/15,0.14,3,,
US1MAES0002,"BEVERLY 2.8 NW, MA US",2/3/15,0.58,,,
US1MAES0002,"BEVERLY 2.8 NW, MA US",2/4/15,0,0,,
US1MAES0002,"BEVERLY 2.8 NW, MA US",2/5/15,0,0,,
US1MAES0002,"BEVERLY 2.8 NW, MA US",2/6/15,0.09,,,
US1MAES0002,"BEVERLY 2.8 NW, MA US",2/7/15,0,0,,
US1MAES0002,"BEVERLY 2.8 NW, MA US",2/8/15,0.25,,,
US1MAES0002,"BEVERLY 2.8 NW, MA US",2/9/15,0.46,,,
US1MAES0002,"BEVERLY 2.8 NW, MA US",2/10/15,0.51,,,
US1MAES0002,"BEVERLY 2.8 NW, MA US",2/11/15,0,0,,
US1MAES0002,"BEVERLY 2.8 NW, MA US",2/12/15,0,,,
US1MAES0002,"BEVERLY 2.8 NW, MA US",2/13/15,0.08,,,
US1MAES0002,"BEVERLY 2.8 NW, MA US",2/14/15,0,0,,
US1MAES0002,"BEVERLY 2.8 NW, MA US",2/15/15,0.96,,,
US1MAES0002,"BEVERLY 2.8 NW, MA US",2/16/15,0.13,,,
US1MAES0002,"BEVERLY 2.8 NW, MA US",2/17/15,0,0,,
US1MAES0002,"BEVERLY 2.8 NW, MA US",2/18/15,0,,,
US1MAES0002,"BEVERLY 2.8 NW, MA US",2/19/15,0.06,,,
US1MAES0002,"BEVERLY 2.8 NW, MA US",2/20/15,0,,,
US1MAES0002,"BEVERLY 2.8 NW, MA US",2/21/15,0,0,,
US1MAES0002,"BEVERLY 2.8 NW, MA US",2/22/15,0.3,,,
US1MAES0002,"BEVERLY 2.8 NW, MA US",2/23/15,0,,,
US1MAES0002,"BEVERLY 2.8 NW, MA US",2/24/15,0,0,,
US1MAES0002,"BEVERLY 2.8 NW, MA US",2/25/15,0.11,,,
US1MAES0002,"BEVERLY 2.8 NW, MA US",2/26/15,0,0,,
US1MAES0002,"BEVERLY 2.8 NW, MA US",2/27/15,0,0,,
US1MAES0002,"BEVERLY 2.8 NW, MA US",2/28/15,0,0,,
US1MABE0003,"STOCKBRIDGE .2 NNE, MA US",2/1/15,0,0,,
US1MABE0003,"STOCKBRIDGE .2 NNE, MA US",2/2/15,0.32,4,,
US1MABE0003,"STOCKBRIDGE .2 NNE, MA US",2/3/15,0.32,5.1,,
US1MABE0003,"STOCKBRIDGE .2 NNE, MA US",2/4/15,0,0,,
US1MABE0003,"STOCKBRIDGE .2 NNE, MA US",2/5/15,0.11,3.6,,
US1MABE0003,"STOCKBRIDGE .2 NNE, MA US",2/6/15,0.03,0.2,,
US1MABE0003,"STOCKBRIDGE .2 NNE, MA US",2/8/15,0.07,0.7,,
US1MABE0003,"STOCKBRIDGE .2 NNE, MA US",2/9/15,0.27,3,,
US1MABE0003,"STOCKBRIDGE .2 NNE, MA US",2/10/15,0.24,3,,
US1MABE0003,"STOCKBRIDGE .2 NNE, MA US",2/11/15,0,0,,
US1MABE0003,"STOCKBRIDGE .2 NNE, MA US",2/12/15,0,0,,
US1MABE0003,"STOCKBRIDGE .2 NNE, MA US",2/13/15,0.08,1,,
US1MABE0003,"STOCKBRIDGE .2 NNE, MA US",2/14/15,0,0,,
US1MABE0003,"STOCKBRIDGE .2 NNE, MA US",2/15/15,0.2,3,,
US1MABE0003,"STOCKBRIDGE .2 NNE, MA US",2/16/15,0,0,,
US1MABE0003,"STOCKBRIDGE .2 NNE, MA US",2/17/15,0,0,,
US1MABE0003,"STOCKBRIDGE .2 NNE, MA US",2/18/15,0,0,,
US1MABE0003,"STOCKBRIDGE .2 NNE, MA US",2/19/15,0,0,,
US1MABE0003,"STOCKBRIDGE .2 NNE, MA US",2/21/15,0,,,
US1MABE0003,"STOCKBRIDGE .2 NNE, MA US",2/22/15,0.26,3.9,,
US1MABE0003,"STOCKBRIDGE .2 NNE, MA US",2/23/15,0,0,,
US1MABE0003,"STOCKBRIDGE .2 NNE, MA US",2/25/15,0,0,,
US1MABE0003,"STOCKBRIDGE .2 NNE, MA US",2/26/15,0,0,,
US1MABE0003,"STOCKBRIDGE .2 NNE, MA US",2/27/15,0,0,,
US1MABE0003,"STOCKBRIDGE .2 NNE, MA US",2/28/15,0,0,,
USC00196783,"READING, MA US",2/1/15,0,0,31,5
USC00196783,"READING, MA US",2/2/15,1.27,16.2,15,10
USC00196783,"READING, MA US",2/3/15,0,0,24,2
USC00196783,"READING, MA US",2/4/15,0,0,37,2
USC00196783,"READING, MA US",2/5/15,0.01,0,34,6
USC00196783,"READING, MA US",2/6/15,0,0,19,-4
USC00196783,"READING, MA US",2/7/15,0.13,1.8,28,12
USC00196783,"READING, MA US",2/8/15,0.56,8.1,25,10
USC00196783,"READING, MA US",2/9/15,0.7,10,17,11
USC00196783,"READING, MA US",2/10/15,0.03,0.5,31,13
USC00196783,"READING, MA US",2/11/15,0.02,0.4,22,5
USC00196783,"READING, MA US",2/12/15,0.07,1.1,26,5
USC00196783,"READING, MA US",2/13/15,0,0,20,4
USC00196783,"READING, MA US",2/14/15,0.39,5.5,22,-6
USC00196783,"READING, MA US",2/15/15,0.49,8,20,-4
USC00196783,"READING, MA US",2/16/15,0,0,19,-5
USC00196783,"READING, MA US",2/17/15,0,0,23,8
USC00196783,"READING, MA US",2/18/15,0.02,0.3,29,8
USC00196783,"READING, MA US",2/19/15,0.04,0.6,26,8
USC00196783,"READING, MA US",2/20/15,0,0,18,3
USC00196783,"READING, MA US",2/21/15,0.14,1.6,32,-5
USC00196783,"READING, MA US",2/22/15,0.11,1.2,39,23
USC00196783,"READING, MA US",2/23/15,0,0,28,1
USC00196783,"READING, MA US",2/24/15,0,0,18,-7
USC00196783,"READING, MA US",2/25/15,0.03,0.4,36,6
USC00196783,"READING, MA US",2/26/15,0,0,23,15
USC00196783,"READING, MA US",2/27/15,0,0,27,7
USC00196783,"READING, MA US",2/28/15,0,0,30,0
US1MAFR0011,"SHELBURNE 2.2 NNE, MA US",2/2/15,0.23,3.5,,
US1MAFR0011,"SHELBURNE 2.2 NNE, MA US",2/3/15,0.58,,,
US1MAFR0011,"SHELBURNE 2.2 NNE, MA US",2/4/15,0,,,
US1MAFR0011,"SHELBURNE 2.2 NNE, MA US",2/5/15,0.07,,,
US1MAFR0011,"SHELBURNE 2.2 NNE, MA US",2/6/15,0,,,
US1MAFR0011,"SHELBURNE 2.2 NNE, MA US",2/7/15,0,,,
US1MAFR0011,"SHELBURNE 2.2 NNE, MA US",2/10/15,0.1,,,
US1MAFR0011,"SHELBURNE 2.2 NNE, MA US",2/11/15,0,,,
US1MAFR0011,"SHELBURNE 2.2 NNE, MA US",2/12/15,0,,,
US1MAFR0011,"SHELBURNE 2.2 NNE, MA US",2/14/15,0,,,
US1MAFR0011,"SHELBURNE 2.2 NNE, MA US",2/15/15,0.27,,,
US1MAFR0011,"SHELBURNE 2.2 NNE, MA US",2/16/15,0,,,
US1MAFR0011,"SHELBURNE 2.2 NNE, MA US",2/17/15,0,,,
US1MAFR0011,"SHELBURNE 2.2 NNE, MA US",2/18/15,0,,,
US1MAFR0011,"SHELBURNE 2.2 NNE, MA US",2/19/15,0,,,
US1MAFR0011,"SHELBURNE 2.2 NNE, MA US",2/20/15,0,,,
US1MAFR0011,"SHELBURNE 2.2 NNE, MA US",2/21/15,0,,,
US1MAFR0011,"SHELBURNE 2.2 NNE, MA US",2/22/15,0.34,,,
US1MAFR0011,"SHELBURNE 2.2 NNE, MA US",2/23/15,0,,,
US1MAFR0011,"SHELBURNE 2.2 NNE, MA US",2/24/15,0,,,
US1MAFR0011,"SHELBURNE 2.2 NNE, MA US",2/25/15,0,,,
US1MAFR0011,"SHELBURNE 2.2 NNE, MA US",2/26/15,0,,,
US1MAFR0011,"SHELBURNE 2.2 NNE, MA US",2/27/15,0,,,
US1MAFR0011,"SHELBURNE 2.2 NNE, MA US",2/28/15,0,,,
US1MAFR0010,"CONWAY 0.9 SW, MA US",2/1/15,0,0,,
US1MAFR0010,"CONWAY 0.9 SW, MA US",2/2/15,0.45,4.5,,
US1MAFR0010,"CONWAY 0.9 SW, MA US",2/3/15,0.22,3.5,,
US1MAFR0010,"CONWAY 0.9 SW, MA US",2/4/15,0,0,,
US1MAFR0010,"CONWAY 0.9 SW, MA US",2/5/15,0.08,2,,
US1MAFR0010,"CONWAY 0.9 SW, MA US",2/6/15,0,0,,
US1MAFR0010,"CONWAY 0.9 SW, MA US",2/7/15,0,0,,
US1MAFR0010,"CONWAY 0.9 SW, MA US",2/8/15,0.35,1.5,,
US1MAFR0010,"CONWAY 0.9 SW, MA US",2/9/15,0.45,5,,
US1MAFR0010,"CONWAY 0.9 SW, MA US",2/10/15,0.2,3,,
US1MAFR0010,"CONWAY 0.9 SW, MA US",2/11/15,0,0,,
US1MAFR0010,"CONWAY 0.9 SW, MA US",2/12/15,0,0,,
US1MAFR0010,"CONWAY 0.9 SW, MA US",2/13/15,0,0,,
US1MAFR0010,"CONWAY 0.9 SW, MA US",2/14/15,0,0,,
US1MAFR0010,"CONWAY 0.9 SW, MA US",2/15/15,0.22,3,,
US1MAFR0010,"CONWAY 0.9 SW, MA US",2/16/15,0,0,,
US1MAFR0010,"CONWAY 0.9 SW, MA US",2/17/15,0,0,,
US1MAFR0010,"CONWAY 0.9 SW, MA US",2/18/15,0,0,,
